1.712142268814485533e+02,1.719879317767624229e+02,1.760578986812826656e+02,1.860907057093332071e+02,1.767675140811690824e+02,1.776362076627267754e+02,1.748988086959683415e+02,1.860175753336907007e+02,5.000000000000000000e+00
1.727604721075220482e+02,1.726257090959493894e+02,1.745289670566102131e+02,1.851446054093583484e+02,1.721450277904777977e+02,1.769785300777940051e+02,1.812158328288028883e+02,1.852491122515785946e+02,5.000000000000000000e+00
1.752377006780354520e+02,1.719113938733175928e+02,1.717451365005197204e+02,1.851425713577427814e+02,1.739947279580187285e+02,1.768838735822631349e+02,1.765687140073991941e+02,1.845726076603177717e+02,5.000000000000000000e+00
1.775504217056060270e+02,1.737042053258288377e+02,1.765977362156228310e+02,1.863776669452180954e+02,1.706753958659774071e+02,1.761748112484972921e+02,1.834126737067922193e+02,1.852432902238831787e+02,5.000000000000000000e+00
1.787199086563619232e+02,1.714568791503243972e+02,1.754156355341241351e+02,1.810190056227147295e+02,1.918628617422579623e+02,1.763116694191032536e+02,1.485684572476727112e+02,1.908757443277156369e+02,5.000000000000000000e+00
1.762118625727645167e+02,1.698760643640771661e+02,1.720356885928093220e+02,1.843130890425845507e+02,1.887424083381063440e+02,1.792573751686610706e+02,1.600625678108343948e+02,1.875075257239909945e+02,5.000000000000000000e+00
1.868782747384067022e+02,1.746931804588213879e+02,1.707234617093857878e+02,1.877060506820550927e+02,1.656937934029785424e+02,1.692588585953448330e+02,2.199399789001520560e+02,1.842289002178622752e+02,5.000000000000000000e+00
1.787267925012630769e+02,1.732889129576588800e+02,1.772813128254183823e+02,1.896242575221372988e+02,1.704592648252806271e+02,1.769479433085209621e+02,1.878561839870042434e+02,1.894639178570435263e+02,5.000000000000000000e+00
1.764595418510261595e+02,1.654875782526551404e+02,1.758570454754269292e+02,1.864030577051227624e+02,1.920179862633822836e+02,1.786528732490668574e+02,1.538685607882844977e+02,1.904691513734400132e+02,5.000000000000000000e+00
1.741941575138039298e+02,1.719697470737295646e+02,1.790366107117206127e+02,1.759560158455846306e+02,1.949091164417198172e+02,1.767423163952337859e+02,1.491692726843697017e+02,1.883487970141265464e+02,5.000000000000000000e+00
1.788520233454032962e+02,1.771886781903299948e+02,1.739941251182709436e+02,1.834720658322490010e+02,2.063275817375722738e+02,1.730221314582760215e+02,1.476349867213993434e+02,1.972839940656740225e+02,5.000000000000000000e+00
1.784135743276118831e+02,1.728148881680433249e+02,1.703625853204052589e+02,1.820232379268247485e+02,1.804372300402676217e+02,1.782058517639241018e+02,1.726621056805991543e+02,1.845992031407873810e+02,5.000000000000000000e+00
